25900	1.1391557
26000	0.7656425
26100	0.8914791
26200	0.8956078
26300	0.8629464
26400	1.3154616
26500	1.0575236
26600	1.5214586
26700	0.53622067
26800	0.8409846
26900	1.3354781
27000	0.57647514
27100	0.70985454
27200	1.1944712
27300	0.696449
27400	0.86776835
27500	1.0631821
27600	0.92877185
27700	1.0034055
27800	0.974006
27900	1.0851448
28000	0.7535011
28100	0.52131295
28200	0.85870194
28300	1.376905
28400	1.0070288
28500	0.71352607
28600	1.3948891
28700	0.9270089
28800	0.94885874
28900	0.656194
29000	1.1952641
29100	0.656137
29200	1.0009502
29300	0.61038786
29400	0.5313103
29500	0.84185296
29600	0.85765994
29700	1.440619
29800	0.72611237
29900	0.54589
30000	0.88555485
30100	1.4119763
30200	1.2346133
30300	1.5165962
30400	1.1770254
30500	1.1293719
30600	1.0338166
30700	0.8565707
30800	0.88288367
30900	0.70463705
31000	0.9193034
31100	1.2910082
31200	1.2504196
31300	1.0203875
31400	1.0277076
31500	1.1028199
31600	0.779743
31700	1.0879091
31800	0.759356
31900	0.56347114
32000	1.4874249
32100	1.051613
32200	0.9232135
32300	0.7149044
32400	1.0583547
32500	0.9690125
32600	0.69689053
32700	0.3034722
32800	0.62405014
32900	1.1200787
33000	1.0102046
33100	0.7601284
33200	1.293639
33300	0.85518837
33400	1.3252355
33500	0.85398966
33600	1.3678819
33700	0.7264529
33800	1.3628345
33900	1.1622641
34000	0.50607294
34100	0.9555268
34200	1.1396207
34300	1.3497105
34400	1.2808733
34500	0.66727537
34600	0.49696016
34700	0.9452855
34800	1.1045474
34900	1.1587566
35000	1.0661567
35100	0.91032165
